DataFile,Compression,Encoding,Compression Ratio
data_101.csv,SNAPPY,RLE,0.4112033646864098
data_101.csv,SNAPPY,DICTIONARY,0.174884040083535
data_95.csv,NONE,PLAIN,0.9898093924014094
data_95.csv,NONE,HUFFMAN,0.6986032827089362
data_95.csv,NONE,RLE,1.0155718937214144
data_95.csv,NONE,DICTIONARY,0.9817244320375856
data_95.csv,GZIP,PLAIN,0.0915924180262812
data_95.csv,GZIP,HUFFMAN,0.1796592687093401
data_95.csv,GZIP,RLE,0.2997808510221511
data_95.csv,GZIP,DICTIONARY,0.0959397658913405
data_95.csv,LZ4,PLAIN,0.128804682263253
data_95.csv,LZ4,HUFFMAN,0.2152896659537326
data_95.csv,LZ4,RLE,0.3405592678312132
data_95.csv,LZ4,DICTIONARY,0.1322429435177452
data_95.csv,SNAPPY,PLAIN,0.1716351580437221
data_95.csv,SNAPPY,HUFFMAN,0.2728568297228428
data_95.csv,SNAPPY,RLE,0.4089437179131829
data_95.csv,SNAPPY,DICTIONARY,0.1745473030130339
data_10.csv,NONE,PLAIN,0.6956758706300034
data_10.csv,NONE,HUFFMAN,0.3988142538737637
data_10.csv,NONE,RLE,2.257506695197809
data_10.csv,NONE,DICTIONARY,0.1554311520910758
data_10.csv,GZIP,PLAIN,0.13234559299385
data_10.csv,GZIP,HUFFMAN,0.1346274062555758
data_10.csv,GZIP,RLE,0.1526462719011056
data_10.csv,GZIP,DICTIONARY,0.1278239240322319
data_10.csv,LZ4,PLAIN,0.1616599428614294
data_10.csv,LZ4,HUFFMAN,0.164356669790174
data_10.csv,LZ4,RLE,0.1773842808325567
data_10.csv,LZ4,DICTIONARY,0.1365515207073282
data_10.csv,SNAPPY,PLAIN,0.1655310577077524
data_10.csv,SNAPPY,HUFFMAN,0.1610869466634626
data_10.csv,SNAPPY,RLE,0.2438509921691932
data_10.csv,SNAPPY,DICTIONARY,0.1373105711441318
data_132.csv,NONE,PLAIN,0.9894997274406956
data_132.csv,NONE,HUFFMAN,0.6964229946484692
data_132.csv,NONE,RLE,1.0175844085990648
data_132.csv,NONE,DICTIONARY,0.9897202271352658
data_132.csv,GZIP,PLAIN,0.0917014083399842
data_132.csv,GZIP,HUFFMAN,0.1774298460525453
data_132.csv,GZIP,RLE,0.3061603040605858
data_132.csv,GZIP,DICTIONARY,0.0965901419389607
data_132.csv,LZ4,PLAIN,0.127729556936198
data_132.csv,LZ4,HUFFMAN,0.2104595234505063
data_132.csv,LZ4,RLE,0.3396868666648463
data_132.csv,LZ4,DICTIONARY,0.1315983453855967
data_132.csv,SNAPPY,PLAIN,0.1699499004519388
data_132.csv,SNAPPY,HUFFMAN,0.2668107465643701
data_132.csv,SNAPPY,RLE,0.4138674915969819
data_132.csv,SNAPPY,DICTIONARY,0.1736086822906947
data_34.csv,NONE,PLAIN,0.7742485602016331
data_34.csv,NONE,HUFFMAN,0.3942164306605641
data_34.csv,NONE,RLE,1.6499001187615168
data_34.csv,NONE,DICTIONARY,0.240983840434407
data_34.csv,GZIP,PLAIN,0.1307431712127878
data_34.csv,GZIP,HUFFMAN,0.1897245935858703
data_34.csv,GZIP,RLE,0.1509030252850859
data_34.csv,GZIP,DICTIONARY,0.141123387578572
data_34.csv,LZ4,PLAIN,0.1675916795763259
data_34.csv,LZ4,HUFFMAN,0.2389896799359802
data_34.csv,LZ4,RLE,0.187007345199827
data_34.csv,LZ4,DICTIONARY,0.1618315413078127
data_34.csv,SNAPPY,PLAIN,0.1764255712347072
data_34.csv,SNAPPY,HUFFMAN,0.249076378047732
data_34.csv,SNAPPY,RLE,0.2200952296670111
data_34.csv,SNAPPY,DICTIONARY,0.1620438066546131
data_8.csv,NONE,PLAIN,0.7585016992622386
data_8.csv,NONE,HUFFMAN,0.4011619370646608
data_8.csv,NONE,RLE,1.8101493707409
data_8.csv,NONE,DICTIONARY,0.1278076890437659
data_8.csv,GZIP,PLAIN,0.1099044830080511
data_8.csv,GZIP,HUFFMAN,0.1110413655521895
data_8.csv,GZIP,RLE,0.1241273012105643
data_8.csv,GZIP,DICTIONARY,0.1041985180116409
data_8.csv,LZ4,PLAIN,0.1386986601219589
data_8.csv,LZ4,HUFFMAN,0.1371118738222018
data_8.csv,LZ4,RLE,0.1490336498374823
data_8.csv,LZ4,DICTIONARY,0.1118623725553321
data_8.csv,SNAPPY,PLAIN,0.1454569823311749
data_8.csv,SNAPPY,HUFFMAN,0.1358059406153983
data_8.csv,SNAPPY,RLE,0.1985671777699052
data_8.csv,SNAPPY,DICTIONARY,0.112715707972052
data_58.csv,NONE,PLAIN,0.9891001342891824
data_58.csv,NONE,HUFFMAN,0.6953189391295352
data_58.csv,NONE,RLE,1.018282101807056
data_58.csv,NONE,DICTIONARY,0.9823797749115988
data_58.csv,GZIP,PLAIN,0.0929207943610823
data_58.csv,GZIP,HUFFMAN,0.1768389392086046
data_58.csv,GZIP,RLE,0.3045848897250011
data_58.csv,GZIP,DICTIONARY,0.0978509208274863
data_58.csv,LZ4,PLAIN,0.1320655953702234
data_58.csv,LZ4,HUFFMAN,0.217439815087836
data_58.csv,LZ4,RLE,0.3529063228649549
data_58.csv,LZ4,DICTIONARY,0.1358238774774215
data_58.csv,SNAPPY,PLAIN,0.173617610167701
data_58.csv,SNAPPY,HUFFMAN,0.2700915255190628
data_58.csv,SNAPPY,RLE,0.4150392323464025
data_58.csv,SNAPPY,DICTIONARY,0.1768528662041326
data_75.csv,NONE,PLAIN,0.9903422509598008
data_75.csv,NONE,HUFFMAN,0.6986486416827707
data_75.csv,NONE,RLE,1.014606878443678
data_75.csv,NONE,DICTIONARY,0.9872320106697892
data_75.csv,GZIP,PLAIN,0.0911433533165795
data_75.csv,GZIP,HUFFMAN,0.1841690855555504
data_75.csv,GZIP,RLE,0.3031706865122719
data_75.csv,GZIP,DICTIONARY,0.095381886915102
data_75.csv,LZ4,PLAIN,0.1292236323024828
data_75.csv,LZ4,HUFFMAN,0.2175700727172394
data_75.csv,LZ4,RLE,0.3402085123365367
data_75.csv,LZ4,DICTIONARY,0.1326705320054336
data_75.csv,SNAPPY,PLAIN,0.1732435122727806
data_75.csv,SNAPPY,HUFFMAN,0.2801769218602352
data_75.csv,SNAPPY,RLE,0.4187529521115618
data_75.csv,SNAPPY,DICTIONARY,0.1762913529617156
data_117.csv,NONE,PLAIN,0.9889477160045844
data_117.csv,NONE,HUFFMAN,0.6946892527497905
data_117.csv,NONE,RLE,1.020271050482108
data_117.csv,NONE,DICTIONARY,0.9855770999546009
data_117.csv,GZIP,PLAIN,0.092050762711957
data_117.csv,GZIP,HUFFMAN,0.1768917904725571
data_117.csv,GZIP,RLE,0.3003095081491083
data_117.csv,GZIP,DICTIONARY,0.0971293773325729
data_117.csv,LZ4,PLAIN,0.1312791797381411
data_117.csv,LZ4,HUFFMAN,0.2170015720374282
data_117.csv,LZ4,RLE,0.3490735397093352
data_117.csv,LZ4,DICTIONARY,0.1351591567992895
data_117.csv,SNAPPY,PLAIN,0.172370103532027
data_117.csv,SNAPPY,HUFFMAN,0.269334591173739
data_117.csv,SNAPPY,RLE,0.4124748096999335
data_117.csv,SNAPPY,DICTIONARY,0.175869000847397
data_124.csv,NONE,PLAIN,0.9888681988527112
data_124.csv,NONE,HUFFMAN,0.6926208656971904
data_124.csv,NONE,RLE,1.0191046787576088
data_124.csv,NONE,DICTIONARY,0.9899058740733244
data_124.csv,GZIP,PLAIN,0.1056449246090141
data_124.csv,GZIP,HUFFMAN,0.1914880641648036
data_124.csv,GZIP,RLE,0.3293801545191963
data_124.csv,GZIP,DICTIONARY,0.1105812425999561
data_124.csv,LZ4,PLAIN,0.1517030316839206
data_124.csv,LZ4,HUFFMAN,0.2367352783630086
data_124.csv,LZ4,RLE,0.3877797409334131
data_124.csv,LZ4,DICTIONARY,0.1557982536238714
data_124.csv,SNAPPY,PLAIN,0.1912411159552784
data_124.csv,SNAPPY,HUFFMAN,0.2894962697558947
data_124.csv,SNAPPY,RLE,0.4444401963309743
data_124.csv,SNAPPY,DICTIONARY,0.1952947895205266
data_139.csv,NONE,PLAIN,0.9907740023010192
data_139.csv,NONE,HUFFMAN,0.6993633770694245
data_139.csv,NONE,RLE,1.0122925861464744
data_139.csv,NONE,DICTIONARY,0.9901718268698756
data_139.csv,GZIP,PLAIN,0.0898685210916847
data_139.csv,GZIP,HUFFMAN,0.1833592111634312
data_139.csv,GZIP,RLE,0.3108225430690491
data_139.csv,GZIP,DICTIONARY,0.0938351650660643
data_139.csv,LZ4,PLAIN,0.1270279786782367
data_139.csv,LZ4,HUFFMAN,0.21637852760588
data_139.csv,LZ4,RLE,0.3475524393247542
data_139.csv,LZ4,DICTIONARY,0.1304417692462189
data_139.csv,SNAPPY,PLAIN,0.171966031228088
data_139.csv,SNAPPY,HUFFMAN,0.2818850332432784
data_139.csv,SNAPPY,RLE,0.4263096354640058
data_139.csv,SNAPPY,DICTIONARY,0.1753461352947032
data_115.csv,NONE,PLAIN,0.988987739558096
data_115.csv,NONE,HUFFMAN,0.694323987773863
data_115.csv,NONE,RLE,1.0200053600612655
data_115.csv,NONE,DICTIONARY,0.9818747597520115
data_115.csv,GZIP,PLAIN,0.092569375240172
data_115.csv,GZIP,HUFFMAN,0.1768582815709156
data_115.csv,GZIP,RLE,0.3026845661626035
data_115.csv,GZIP,DICTIONARY,0.0975294355584691
data_115.csv,LZ4,PLAIN,0.1318264202325676
data_115.csv,LZ4,HUFFMAN,0.2161456848622774
data_115.csv,LZ4,RLE,0.3499441194790929
data_115.csv,LZ4,DICTIONARY,0.1356024765328831
data_115.csv,SNAPPY,PLAIN,0.1721904198801685
data_115.csv,SNAPPY,HUFFMAN,0.2736463674686297
data_115.csv,SNAPPY,RLE,0.4131884404583593
data_115.csv,SNAPPY,DICTIONARY,0.1753418541792539
data_70.csv,NONE,PLAIN,0.9896025517801584
data_70.csv,NONE,HUFFMAN,0.6966773041094505
data_70.csv,NONE,RLE,1.016982372156216
data_70.csv,NONE,DICTIONARY,0.986702872764794
data_70.csv,GZIP,PLAIN,0.0882952013737821
data_70.csv,GZIP,HUFFMAN,0.1724673342155136
data_70.csv,GZIP,RLE,0.2841609763272273
data_70.csv,GZIP,DICTIONARY,0.0930869359505604
data_70.csv,LZ4,PLAIN,0.124111729941374
data_70.csv,LZ4,HUFFMAN,0.2031568239177579
data_70.csv,LZ4,RLE,0.3139364900335475
data_70.csv,LZ4,DICTIONARY,0.1278825332675346
data_70.csv,SNAPPY,PLAIN,0.1653379503366365
data_70.csv,SNAPPY,HUFFMAN,0.2613755930196286
data_70.csv,SNAPPY,RLE,0.3895614512735025
data_70.csv,SNAPPY,DICTIONARY,0.1687435865625349
data_62.csv,NONE,PLAIN,0.9889562486951778
data_62.csv,NONE,HUFFMAN,0.6960396281955462
data_62.csv,NONE,RLE,1.0189922057507812
data_62.csv,NONE,DICTIONARY,0.9716940897085572
data_62.csv,GZIP,PLAIN,0.0930814781414242
data_62.csv,GZIP,HUFFMAN,0.1771227506669815
data_62.csv,GZIP,RLE,0.3050519106540252
data_62.csv,GZIP,DICTIONARY,0.0977641121668925
data_62.csv,LZ4,PLAIN,0.131984963716426
data_62.csv,LZ4,HUFFMAN,0.218133242597732
data_62.csv,LZ4,RLE,0.3526382667186872
data_62.csv,LZ4,DICTIONARY,0.135377509046287
data_62.csv,SNAPPY,PLAIN,0.1728593279800501
data_62.csv,SNAPPY,HUFFMAN,0.2755069595421476
data_62.csv,SNAPPY,RLE,0.4135735663122363
data_62.csv,SNAPPY,DICTIONARY,0.1756112118604809
data_41.csv,NONE,PLAIN,0.988624451062885
data_41.csv,NONE,HUFFMAN,0.6927080287702474
data_41.csv,NONE,RLE,1.020094060336331
data_41.csv,NONE,DICTIONARY,0.98820929867286
data_41.csv,GZIP,PLAIN,0.094209125205137
data_41.csv,GZIP,HUFFMAN,0.1703446502401799
data_41.csv,GZIP,RLE,0.2967470382813761
data_41.csv,GZIP,DICTIONARY,0.0995456695482205
data_41.csv,LZ4,PLAIN,0.1301475045155602
data_41.csv,LZ4,HUFFMAN,0.2040343289324586
data_41.csv,LZ4,RLE,0.3304795081682788
data_41.csv,LZ4,DICTIONARY,0.1342504176187189
data_41.csv,SNAPPY,PLAIN,0.1698370999906357
data_41.csv,SNAPPY,HUFFMAN,0.2583405251067764
data_41.csv,SNAPPY,RLE,0.3975591093443863
data_41.csv,SNAPPY,DICTIONARY,0.1739186330569167
data_59.csv,NONE,PLAIN,0.9890729142227048
data_59.csv,NONE,HUFFMAN,0.6954619079845625
data_59.csv,NONE,RLE,1.01861962720272
data_59.csv,NONE,DICTIONARY,0.984786056583943
data_59.csv,GZIP,PLAIN,0.0930589874538201
data_59.csv,GZIP,HUFFMAN,0.1778183597771314
data_59.csv,GZIP,RLE,0.303230259090288
data_59.csv,GZIP,DICTIONARY,0.098048862883404
data_59.csv,LZ4,PLAIN,0.1325721708969546
data_59.csv,LZ4,HUFFMAN,0.2184750425371687
data_59.csv,LZ4,RLE,0.3514317125197184
data_59.csv,LZ4,DICTIONARY,0.136384487762627
data_59.csv,SNAPPY,PLAIN,0.1738601693548627
data_59.csv,SNAPPY,HUFFMAN,0.2726734530393903
data_59.csv,SNAPPY,RLE,0.4137630857448921
data_59.csv,SNAPPY,DICTIONARY,0.1774712927375416
data_137.csv,NONE,PLAIN,0.9904785477961588
data_137.csv,NONE,HUFFMAN,0.6991530595326033
data_137.csv,NONE,RLE,1.0134508967420317
data_137.csv,NONE,DICTIONARY,0.990273395322326
data_137.csv,GZIP,PLAIN,0.0895974847024505
data_137.csv,GZIP,HUFFMAN,0.1823090397098524
data_137.csv,GZIP,RLE,0.3034608180545717
data_137.csv,GZIP,DICTIONARY,0.0937728450836238
data_137.csv,LZ4,PLAIN,0.1273889210879139
data_137.csv,LZ4,HUFFMAN,0.2151014338742155
data_137.csv,LZ4,RLE,0.3414774413351408
data_137.csv,LZ4,DICTIONARY,0.130896654414594
data_137.csv,SNAPPY,PLAIN,0.1714962488484548
data_137.csv,SNAPPY,HUFFMAN,0.2765127317010872
data_137.csv,SNAPPY,RLE,0.4183997353746788
data_137.csv,SNAPPY,DICTIONARY,0.1748582384385161
data_17.csv,NONE,PLAIN,0.7778321944070589
data_17.csv,NONE,HUFFMAN,0.4535329858797113
data_17.csv,NONE,RLE,1.6677677768278976
data_17.csv,NONE,DICTIONARY,0.1238115046535517
data_17.csv,GZIP,PLAIN,0.10649234471681
data_17.csv,GZIP,HUFFMAN,0.1094736183015109
data_17.csv,GZIP,RLE,0.1196043070693194
data_17.csv,GZIP,DICTIONARY,0.0988699181498125
data_17.csv,LZ4,PLAIN,0.1341167054850102
data_17.csv,LZ4,HUFFMAN,0.1378081160818291
data_17.csv,LZ4,RLE,0.146727759320897
data_17.csv,LZ4,DICTIONARY,0.1067118021609739
data_17.csv,SNAPPY,PLAIN,0.140626656392256
data_17.csv,SNAPPY,HUFFMAN,0.1387786263327855
data_17.csv,SNAPPY,RLE,0.1877855194043156
data_17.csv,SNAPPY,DICTIONARY,0.1079113788684799
data_78.csv,NONE,PLAIN,0.990908457550105
data_78.csv,NONE,HUFFMAN,0.7003773680421044
data_78.csv,NONE,RLE,1.0106585295377328
data_78.csv,NONE,DICTIONARY,0.986216618478604
data_78.csv,GZIP,PLAIN,0.0877462396645439
data_78.csv,GZIP,HUFFMAN,0.1825906473974561
data_78.csv,GZIP,RLE,0.295610972593577
data_78.csv,GZIP,DICTIONARY,0.0915149580141088
data_78.csv,LZ4,PLAIN,0.1247825647844794
data_78.csv,LZ4,HUFFMAN,0.2138080415129907
data_78.csv,LZ4,RLE,0.332308448377791
data_78.csv,LZ4,DICTIONARY,0.1278575705046451
data_78.csv,SNAPPY,PLAIN,0.1703686894292089
data_78.csv,SNAPPY,HUFFMAN,0.278371984445159
data_78.csv,SNAPPY,RLE,0.4115432067361874
data_78.csv,SNAPPY,DICTIONARY,0.1730283346811957
data_77.csv,NONE,PLAIN,0.9906216444877612
data_77.csv,NONE,HUFFMAN,0.7004001142184857
data_77.csv,NONE,RLE,1.013648494728728
data_77.csv,NONE,DICTIONARY,0.9864681968667446
data_77.csv,GZIP,PLAIN,0.0890615835062745
data_77.csv,GZIP,HUFFMAN,0.1853198107006537
data_77.csv,GZIP,RLE,0.2991227927097594
data_77.csv,GZIP,DICTIONARY,0.0931437769672238
data_77.csv,LZ4,PLAIN,0.1269958314065671
data_77.csv,LZ4,HUFFMAN,0.2179547720640055
data_77.csv,LZ4,RLE,0.3380806274051919
data_77.csv,LZ4,DICTIONARY,0.1302936200968611
data_77.csv,SNAPPY,PLAIN,0.1719604897668328
data_77.csv,SNAPPY,HUFFMAN,0.2849733211291277
data_77.csv,SNAPPY,RLE,0.4153446297082027
data_77.csv,SNAPPY,DICTIONARY,0.174964868071506
data_106.csv,NONE,PLAIN,0.9888885603742912
data_106.csv,NONE,HUFFMAN,0.6945129839222393
data_106.csv,NONE,RLE,1.0188770592603638
data_106.csv,NONE,DICTIONARY,0.9892613569857368
data_106.csv,GZIP,PLAIN,0.1046236493597891
data_106.csv,GZIP,HUFFMAN,0.1940611110814301
data_106.csv,GZIP,RLE,0.3301537606165529
data_106.csv,GZIP,DICTIONARY,0.1093164668947138
data_106.csv,LZ4,PLAIN,0.1500459461730383
data_106.csv,LZ4,HUFFMAN,0.2406252322200209
data_106.csv,LZ4,RLE,0.389351652629447
data_106.csv,LZ4,DICTIONARY,0.1541429448097095
data_106.csv,SNAPPY,PLAIN,0.1911309801056956
data_106.csv,SNAPPY,HUFFMAN,0.2902153168318899
data_106.csv,SNAPPY,RLE,0.44685442955592
data_106.csv,SNAPPY,DICTIONARY,0.195020012812474
data_114.csv,NONE,PLAIN,0.9890806678354928
data_114.csv,NONE,HUFFMAN,0.6949788688743102
data_114.csv,NONE,RLE,1.0192359857868587
data_114.csv,NONE,DICTIONARY,0.9845005676173209
data_114.csv,GZIP,PLAIN,0.0935434674240175
data_114.csv,GZIP,HUFFMAN,0.1793152506622202
data_114.csv,GZIP,RLE,0.3039024253602638
data_114.csv,GZIP,DICTIONARY,0.0985625951411328
data_114.csv,LZ4,PLAIN,0.1333068669865734
data_114.csv,LZ4,HUFFMAN,0.2199483652412661
data_114.csv,LZ4,RLE,0.3533223449042215
data_114.csv,LZ4,DICTIONARY,0.1371295397638679
data_114.csv,SNAPPY,PLAIN,0.1738232218260697
data_114.csv,SNAPPY,HUFFMAN,0.273178659111691
data_114.csv,SNAPPY,RLE,0.4154616425974098
data_114.csv,SNAPPY,DICTIONARY,0.1773002084179481
data_21.csv,NONE,PLAIN,0.716591192196469
data_21.csv,NONE,HUFFMAN,0.3746385242865075
data_21.csv,NONE,RLE,2.124748912117069
data_21.csv,NONE,DICTIONARY,0.1106895704629811
data_21.csv,GZIP,PLAIN,0.1075821234116198
data_21.csv,GZIP,HUFFMAN,0.1049055640995868
data_21.csv,GZIP,RLE,0.1210158682012747
data_21.csv,GZIP,DICTIONARY,0.1034671652484101
data_21.csv,LZ4,PLAIN,0.1106311182306983
data_21.csv,LZ4,HUFFMAN,0.1089719437183992
data_21.csv,LZ4,RLE,0.1197911359559428
data_21.csv,LZ4,DICTIONARY,0.1049079337846793
data_21.csv,SNAPPY,PLAIN,0.1357936193859198
data_21.csv,SNAPPY,HUFFMAN,0.1195450836538332
data_21.csv,SNAPPY,RLE,0.2051697049979028
data_21.csv,SNAPPY,DICTIONARY,0.1066780885488127
data_71.csv,NONE,PLAIN,0.9896407674157044
data_71.csv,NONE,HUFFMAN,0.6971011386447851
data_71.csv,NONE,RLE,1.0166066995233294
data_71.csv,NONE,DICTIONARY,0.986383811439409
data_71.csv,GZIP,PLAIN,0.0911138416732252
data_71.csv,GZIP,HUFFMAN,0.1781637426399418
data_71.csv,GZIP,RLE,0.2941858362087011
data_71.csv,GZIP,DICTIONARY,0.0957102410333775
data_71.csv,LZ4,PLAIN,0.1272437567533314
data_71.csv,LZ4,HUFFMAN,0.2108934282351133
data_71.csv,LZ4,RLE,0.3280550667215412
data_71.csv,LZ4,DICTIONARY,0.1309378953627726
data_71.csv,SNAPPY,PLAIN,0.1697118422341832
data_71.csv,SNAPPY,HUFFMAN,0.270411348826332
data_71.csv,SNAPPY,RLE,0.4033014104503329
data_71.csv,SNAPPY,DICTIONARY,0.1731809764414582
data_36.csv,NONE,PLAIN,0.7617333540581003
data_36.csv,NONE,HUFFMAN,0.3768171666516685
data_36.csv,NONE,RLE,1.7607598354017195
data_36.csv,NONE,DICTIONARY,0.8334137781522779
data_36.csv,GZIP,PLAIN,0.3467362582524113
data_36.csv,GZIP,HUFFMAN,0.329221103266605
data_36.csv,GZIP,RLE,0.4816708525241948
data_36.csv,GZIP,DICTIONARY,0.4233006372865826
data_36.csv,LZ4,PLAIN,0.5021311059662786
data_36.csv,LZ4,HUFFMAN,0.3645131997676644
data_36.csv,LZ4,RLE,0.7208701129772491
data_36.csv,LZ4,DICTIONARY,0.5747768678877917
data_36.csv,SNAPPY,PLAIN,0.4846813976128341
data_36.csv,SNAPPY,HUFFMAN,0.3735284733754919
data_36.csv,SNAPPY,RLE,0.6652731987859649
data_36.csv,SNAPPY,DICTIONARY,0.5578180092770602
data_60.csv,NONE,PLAIN,0.9888158231877112
data_60.csv,NONE,HUFFMAN,0.6953200142095125
data_60.csv,NONE,RLE,1.019672831437048
data_60.csv,NONE,DICTIONARY,0.9815362101909088
data_60.csv,GZIP,PLAIN,0.0939565407326896
data_60.csv,GZIP,HUFFMAN,0.1812699603805607
data_60.csv,GZIP,RLE,0.3040998667835308
data_60.csv,GZIP,DICTIONARY,0.0989277031075022
data_60.csv,LZ4,PLAIN,0.1338224702765693
data_60.csv,LZ4,HUFFMAN,0.2226954996017423
data_60.csv,LZ4,RLE,0.3533063014011703
data_60.csv,LZ4,DICTIONARY,0.1375113398203581
data_60.csv,SNAPPY,PLAIN,0.1756948113151255
data_60.csv,SNAPPY,HUFFMAN,0.2761671991673047
data_60.csv,SNAPPY,RLE,0.4164498151276981
data_60.csv,SNAPPY,DICTIONARY,0.1787602215568096
data_5.csv,NONE,PLAIN,0.4451446393413142
data_5.csv,NONE,HUFFMAN,0.2875421306797791
data_5.csv,NONE,RLE,4.041377016233287
data_5.csv,NONE,DICTIONARY,0.3095631529917703
data_5.csv,GZIP,PLAIN,0.2369822277414559
data_5.csv,GZIP,HUFFMAN,0.2362335809013244
data_5.csv,GZIP,RLE,0.3097097951563321
data_5.csv,GZIP,DICTIONARY,0.2429544228434533
data_5.csv,LZ4,PLAIN,0.299777489810299
data_5.csv,LZ4,HUFFMAN,0.2539209413500803
data_5.csv,LZ4,RLE,0.4846361460586831
data_5.csv,LZ4,DICTIONARY,0.266657199242709
data_5.csv,SNAPPY,PLAIN,0.2779200892819242
data_5.csv,SNAPPY,HUFFMAN,0.2558844027534768
data_5.csv,SNAPPY,RLE,0.5095298111943541
data_5.csv,SNAPPY,DICTIONARY,0.270135705746289
data_76.csv,NONE,PLAIN,0.9905667724356284
data_76.csv,NONE,HUFFMAN,0.7001321719692166
data_76.csv,NONE,RLE,1.0132776899328662
data_76.csv,NONE,DICTIONARY,0.9853885180740362
data_76.csv,GZIP,PLAIN,0.0884169007899624
data_76.csv,GZIP,HUFFMAN,0.1821234156847489
data_76.csv,GZIP,RLE,0.2981272862906188
data_76.csv,GZIP,DICTIONARY,0.0923570736227036
data_76.csv,LZ4,PLAIN,0.1255551647473242
data_76.csv,LZ4,HUFFMAN,0.2136446668401325
data_76.csv,LZ4,RLE,0.3339556135423442
data_76.csv,LZ4,DICTIONARY,0.1288150805184335
data_76.csv,SNAPPY,PLAIN,0.1700392528629172
data_76.csv,SNAPPY,HUFFMAN,0.2755442194574929
data_76.csv,SNAPPY,RLE,0.4121427516182472
data_76.csv,SNAPPY,DICTIONARY,0.1730447823712634
data_48.csv,NONE,PLAIN,0.9895625122782904
data_48.csv,NONE,HUFFMAN,0.6958076613531384
data_48.csv,NONE,RLE,1.0163874847984276
data_48.csv,NONE,DICTIONARY,0.9877039566243176
data_48.csv,GZIP,PLAIN,0.088599565508246
data_48.csv,GZIP,HUFFMAN,0.1734546472876079
data_48.csv,GZIP,RLE,0.300077995535786
data_48.csv,GZIP,DICTIONARY,0.0934064972089793
data_48.csv,LZ4,PLAIN,0.1232518678360295
data_48.csv,LZ4,HUFFMAN,0.2055555169373993
data_48.csv,LZ4,RLE,0.3321630589825484
data_48.csv,LZ4,DICTIONARY,0.1270608743316579
data_48.csv,SNAPPY,PLAIN,0.1656292211467498
data_48.csv,SNAPPY,HUFFMAN,0.2647576215391013
