DataFile,Compression,Encoding,Insert Time,Select Time
data_58.csv,GZIP,HUFFMAN,2.1958712577819823,0.6491492033004761
data_58.csv,GZIP,RLE,0.4237987995147705,0.6251279592514039
data_58.csv,GZIP,DICTIONARY,0.2782117128372192,0.6143649101257325
data_58.csv,LZ4,PLAIN,0.0831525325775146,0.5999023914337158
data_58.csv,LZ4,HUFFMAN,2.092550563812256,0.6454606533050538
data_58.csv,LZ4,RLE,0.1553334474563598,0.6360392570495605
data_58.csv,LZ4,DICTIONARY,0.0735101699829101,0.6002689361572265
data_58.csv,SNAPPY,PLAIN,0.0970739126205444,0.6401819944381714
data_58.csv,SNAPPY,HUFFMAN,1.9552248477935792,0.6315789461135864
data_58.csv,SNAPPY,RLE,0.1561416864395141,0.6329174757003784
data_58.csv,SNAPPY,DICTIONARY,0.0783210515975952,0.612436056137085
data_75.csv,NONE,PLAIN,0.1074469566345214,0.638959264755249
data_75.csv,NONE,HUFFMAN,2.239851880073547,0.6824763536453247
data_75.csv,NONE,RLE,0.1598539590835571,0.6846440553665161
data_75.csv,NONE,DICTIONARY,0.1065147399902343,0.6499571800231934
data_75.csv,GZIP,PLAIN,0.3132430553436279,0.6776460886001587
data_75.csv,GZIP,HUFFMAN,2.4147802114486696,0.6726694583892823
data_75.csv,GZIP,RLE,0.467090630531311,0.6993249416351318
data_75.csv,GZIP,DICTIONARY,0.2944492340087891,0.6838068246841431
data_75.csv,LZ4,PLAIN,0.0948635339736938,0.6543062686920166
data_75.csv,LZ4,HUFFMAN,2.2672558784484864,0.6738556146621704
data_75.csv,LZ4,RLE,0.1479811191558838,0.6820600509643555
data_75.csv,LZ4,DICTIONARY,0.0798457145690918,0.6792065858840942
data_75.csv,SNAPPY,PLAIN,0.1171657800674438,0.6586741447448731
data_75.csv,SNAPPY,HUFFMAN,2.1348805665969848,0.6910769701004028
data_75.csv,SNAPPY,RLE,0.1729447841644287,0.6758597373962403
data_75.csv,SNAPPY,DICTIONARY,0.1045099973678588,0.6493508338928222
data_117.csv,NONE,PLAIN,0.0832403421401977,0.5913060903549194
data_117.csv,NONE,HUFFMAN,1.9203569889068604,0.6179846525192261
data_117.csv,NONE,RLE,0.13047935962677,0.5914603233337402
data_117.csv,NONE,DICTIONARY,0.0915363788604736,0.5732696056365967
data_117.csv,GZIP,PLAIN,0.2548574447631836,0.5908253192901611
data_117.csv,GZIP,HUFFMAN,2.1875882387161254,0.5928888082504272
data_117.csv,GZIP,RLE,0.4163911342620849,0.606939697265625
data_117.csv,GZIP,DICTIONARY,0.2759511947631836,0.5884564876556396
data_117.csv,LZ4,PLAIN,0.079942774772644,0.5653229713439941
data_117.csv,LZ4,HUFFMAN,2.07119619846344,0.593442440032959
data_117.csv,LZ4,RLE,0.1339807748794555,0.5945008993148804
data_117.csv,LZ4,DICTIONARY,0.0648776054382324,0.5606336832046509
data_117.csv,SNAPPY,PLAIN,0.0988063335418701,0.565979266166687
data_117.csv,SNAPPY,HUFFMAN,1.953203201293945,0.5988463640213013
data_117.csv,SNAPPY,RLE,0.140626311302185,0.5811997413635254
data_117.csv,SNAPPY,DICTIONARY,0.0959882020950317,0.5706527233123779
data_124.csv,NONE,PLAIN,0.1070266962051391,0.5868072271347046
data_124.csv,NONE,HUFFMAN,2.0220686912536623,0.5993510961532593
data_124.csv,NONE,RLE,0.1489896297454834,0.586819863319397
data_124.csv,NONE,DICTIONARY,0.106149673461914,0.5686801910400391
data_124.csv,GZIP,PLAIN,0.2716701030731201,0.570542573928833
data_124.csv,GZIP,HUFFMAN,2.035306477546692,0.6038858890533447
data_124.csv,GZIP,RLE,0.4296915292739868,0.6084877967834472
data_124.csv,GZIP,DICTIONARY,0.3141546249389648,0.5774556636810303
data_124.csv,LZ4,PLAIN,0.0684369802474975,0.5577017545700074
data_124.csv,LZ4,HUFFMAN,2.1278062582015997,0.5923746585845947
data_124.csv,LZ4,RLE,0.1452370643615722,0.5888841152191162
data_124.csv,LZ4,DICTIONARY,0.0721357107162475,0.5721543788909912
data_124.csv,SNAPPY,PLAIN,0.0831828117370605,0.5462844610214234
data_124.csv,SNAPPY,HUFFMAN,1.9761834621429444,0.6094465494155884
data_124.csv,SNAPPY,RLE,0.1364759683609008,0.5945191860198975
data_124.csv,SNAPPY,DICTIONARY,0.0967664241790771,0.562265682220459
data_139.csv,NONE,PLAIN,0.1034593343734741,0.6472870588302613
data_139.csv,NONE,HUFFMAN,2.3530725479125976,0.6826294660568237
data_139.csv,NONE,RLE,0.1699522018432617,0.6921758651733398
data_139.csv,NONE,DICTIONARY,0.1149288892745971,0.6546827793121338
data_139.csv,GZIP,PLAIN,0.308078408241272,0.676022982597351
data_139.csv,GZIP,HUFFMAN,2.5097677230834963,0.697309947013855
data_139.csv,GZIP,RLE,0.4717047691345215,0.6883398532867432
data_139.csv,GZIP,DICTIONARY,0.3030182600021362,0.6716743230819702
data_139.csv,LZ4,PLAIN,0.0686573982238769,0.6495382785797119
data_139.csv,LZ4,HUFFMAN,2.246931314468384,0.6860321283340454
data_139.csv,LZ4,RLE,0.1556997299194336,0.6662557601928711
data_139.csv,LZ4,DICTIONARY,0.0751128911972045,0.6536064624786377
data_139.csv,SNAPPY,PLAIN,0.0895447492599487,0.6507573127746582
data_139.csv,SNAPPY,HUFFMAN,2.40745792388916,0.6505595445632935
data_139.csv,SNAPPY,RLE,0.147576904296875,0.6694940328598022
data_139.csv,SNAPPY,DICTIONARY,0.0950264930725097,0.6550797700881958
data_115.csv,NONE,PLAIN,0.0941063642501831,0.5692773580551147
data_115.csv,NONE,HUFFMAN,2.062553644180298,0.5874365568161011
data_115.csv,NONE,RLE,0.1442715406417846,0.6021888732910157
data_115.csv,NONE,DICTIONARY,0.1045460700988769,0.5671239376068116
data_115.csv,GZIP,PLAIN,0.2915468692779541,0.6032570362091064
data_115.csv,GZIP,HUFFMAN,2.150652360916138,0.6057957172393799
data_115.csv,GZIP,RLE,0.4209205150604248,0.5868039131164551
data_115.csv,GZIP,DICTIONARY,0.2572720527648925,0.5851096630096435
data_115.csv,LZ4,PLAIN,0.0770509481430053,0.5512988328933716
data_115.csv,LZ4,HUFFMAN,2.048062491416931,0.6198082208633423
data_115.csv,LZ4,RLE,0.1784032583236694,0.5796560049057007
data_115.csv,LZ4,DICTIONARY,0.0759150981903076,0.5666650533676147
data_115.csv,SNAPPY,PLAIN,0.0927793741226196,0.5772786617279053
data_115.csv,SNAPPY,HUFFMAN,1.884924054145813,0.6143174409866333
data_115.csv,SNAPPY,RLE,0.1459645748138427,0.5895903587341309
data_115.csv,SNAPPY,DICTIONARY,0.0781618118286132,0.5661443948745728
data_70.csv,NONE,PLAIN,0.084891939163208,0.6042803525924683
data_70.csv,NONE,HUFFMAN,2.093147826194764,0.638106369972229
data_70.csv,NONE,RLE,0.1638089418411255,0.6090199708938598
data_70.csv,NONE,DICTIONARY,0.1028513193130493,0.6184450149536133
data_70.csv,GZIP,PLAIN,0.2890768051147461,0.6215613603591919
data_70.csv,GZIP,HUFFMAN,2.314817214012146,0.6289340019226074
data_70.csv,GZIP,RLE,0.3970516443252563,0.6417378902435302
data_70.csv,GZIP,DICTIONARY,0.2762257814407348,0.6190943002700806
data_70.csv,LZ4,PLAIN,0.0661598682403564,0.5957735776901245
data_70.csv,LZ4,HUFFMAN,2.06424560546875,0.6367535829544068
data_70.csv,LZ4,RLE,0.123637056350708,0.6192651510238647
data_70.csv,LZ4,DICTIONARY,0.0849042415618896,0.5983172655105591
data_70.csv,SNAPPY,PLAIN,0.0914763689041137,0.5832640886306762
data_70.csv,SNAPPY,HUFFMAN,2.0697964906692503,0.6276476860046387
data_70.csv,SNAPPY,RLE,0.1370826482772827,0.6216309547424317
data_70.csv,SNAPPY,DICTIONARY,0.0834790706634521,0.5761656284332275
data_62.csv,NONE,PLAIN,0.1116621255874633,0.5547690868377686
data_62.csv,NONE,HUFFMAN,1.761546778678894,0.574511981010437
data_62.csv,NONE,RLE,0.12725191116333,0.5964300394058227
data_62.csv,NONE,DICTIONARY,0.0818844318389892,0.5790222644805908
data_62.csv,GZIP,PLAIN,0.2677334070205688,0.573408842086792
data_62.csv,GZIP,HUFFMAN,1.9193658113479612,0.5882572412490845
data_62.csv,GZIP,RLE,0.4175902128219604,0.6088275194168091
data_62.csv,GZIP,DICTIONARY,0.3038280010223388,0.5697683095932007
data_62.csv,LZ4,PLAIN,0.0799555301666259,0.550677752494812
data_62.csv,LZ4,HUFFMAN,2.0271327018737795,0.6173942565917969
data_62.csv,LZ4,RLE,0.1420397520065307,0.6253373146057128
data_62.csv,LZ4,DICTIONARY,0.0683195114135742,0.6023840188980103
data_62.csv,SNAPPY,PLAIN,0.0948701620101928,0.5723963499069213
data_62.csv,SNAPPY,HUFFMAN,2.014145565032959,0.6055622816085815
data_62.csv,SNAPPY,RLE,0.1586950302124023,0.6080122709274292
data_62.csv,SNAPPY,DICTIONARY,0.0888715028762817,0.5971708536148072
data_41.csv,NONE,PLAIN,0.0797646284103393,0.6367455244064331
data_41.csv,NONE,HUFFMAN,1.8593210458755491,0.6183425664901734
data_41.csv,NONE,RLE,0.1481280088424682,0.5995114326477051
data_41.csv,NONE,DICTIONARY,0.0889564752578735,0.5653458356857299
data_41.csv,GZIP,PLAIN,0.242655873298645,0.5939327716827393
data_41.csv,GZIP,HUFFMAN,1.963418221473694,0.6084540367126465
data_41.csv,GZIP,RLE,0.3845815420150756,0.5923581600189209
data_41.csv,GZIP,DICTIONARY,0.270547342300415,0.6147270441055298
data_41.csv,LZ4,PLAIN,0.0652985572814941,0.5903174877166748
data_41.csv,LZ4,HUFFMAN,2.000942254066467,0.6073169231414794
data_41.csv,LZ4,RLE,0.1556538105010986,0.5821942329406739
data_41.csv,LZ4,DICTIONARY,0.0659652233123779,0.5672942161560058
data_41.csv,SNAPPY,PLAIN,0.0954369306564331,0.5593247890472413
data_41.csv,SNAPPY,HUFFMAN,1.823714590072632,0.6132758617401123
data_41.csv,SNAPPY,RLE,0.1466399908065795,0.5940961360931396
data_41.csv,SNAPPY,DICTIONARY,0.0793344974517822,0.5560986042022705
data_59.csv,NONE,PLAIN,0.0915342569351196,0.5903146743774415
data_59.csv,NONE,HUFFMAN,2.106913614273071,0.6416181564331055
data_59.csv,NONE,RLE,0.1415740728378295,0.6190331220626831
data_59.csv,NONE,DICTIONARY,0.0851608991622924,0.5870095491409302
data_59.csv,GZIP,PLAIN,0.2753633022308349,0.6050602674484253
data_59.csv,GZIP,HUFFMAN,1.933005952835083,0.6365844488143921
data_59.csv,GZIP,RLE,0.4139681339263916,0.6228346347808837
data_59.csv,GZIP,DICTIONARY,0.2689131736755371,0.6327966928482056
data_59.csv,LZ4,PLAIN,0.0766758441925048,0.5786153554916382
data_59.csv,LZ4,HUFFMAN,1.8217335224151607,0.6285687685012817
data_59.csv,LZ4,RLE,0.1440435171127319,0.6278724431991577
data_59.csv,LZ4,DICTIONARY,0.0816824197769165,0.6083035469055176
data_59.csv,SNAPPY,PLAIN,0.0795085191726684,0.6181668758392334
data_59.csv,SNAPPY,HUFFMAN,1.999977993965149,0.6316802978515625
data_59.csv,SNAPPY,RLE,0.1558415174484252,0.6210002899169922
data_59.csv,SNAPPY,DICTIONARY,0.0780251502990722,0.5929063081741333
data_137.csv,NONE,PLAIN,0.1164578676223754,0.6760353088378906
data_137.csv,NONE,HUFFMAN,2.172982954978943,0.7239713191986084
data_137.csv,NONE,RLE,0.1719987869262695,0.6842156887054444
data_137.csv,NONE,DICTIONARY,0.1021139621734619,0.6620483160018921
data_137.csv,GZIP,PLAIN,0.2884433507919312,0.7325218200683594
data_137.csv,GZIP,HUFFMAN,2.470382499694824,0.7168062448501586
data_137.csv,GZIP,RLE,0.4558861017227172,0.6867929697036743
data_137.csv,GZIP,DICTIONARY,0.2954583883285522,0.715082836151123
data_137.csv,LZ4,PLAIN,0.0754359006881713,0.7195323944091797
data_137.csv,LZ4,HUFFMAN,2.16466109752655,0.7161818265914917
data_137.csv,LZ4,RLE,0.1759099721908569,0.694861650466919
data_137.csv,LZ4,DICTIONARY,0.0945446252822876,0.6734001159667968
data_137.csv,SNAPPY,PLAIN,0.0870934009552002,0.6789887905120849
data_137.csv,SNAPPY,HUFFMAN,2.149181628227234,0.6807663917541504
data_137.csv,SNAPPY,RLE,0.1444504737854003,0.7125209331512451
data_137.csv,SNAPPY,DICTIONARY,0.085856819152832,0.6675010681152344
data_17.csv,NONE,PLAIN,0.0365125894546508,0.2656040668487548
data_17.csv,NONE,HUFFMAN,0.1235860109329223,0.2741532087326049
data_17.csv,NONE,RLE,0.0534351587295532,0.2729421138763427
data_17.csv,NONE,DICTIONARY,0.0421084880828857,0.2707278490066528
data_17.csv,GZIP,PLAIN,0.052341628074646,0.2695709705352783
data_17.csv,GZIP,HUFFMAN,0.1341922998428344,0.2625009059906006
data_17.csv,GZIP,RLE,0.0733797311782837,0.2669317245483398
data_17.csv,GZIP,DICTIONARY,0.0468977212905883,0.2656614542007446
data_17.csv,LZ4,PLAIN,0.0410787105560302,0.2798421621322632
data_17.csv,LZ4,HUFFMAN,0.140971565246582,0.2734584808349609
data_17.csv,LZ4,RLE,0.0539814472198486,0.260561728477478
data_17.csv,LZ4,DICTIONARY,0.0479332447052002,0.2666630029678344
data_17.csv,SNAPPY,PLAIN,0.035866355895996,0.2663658142089843
data_17.csv,SNAPPY,HUFFMAN,0.1294877529144287,0.2675683259963989
data_17.csv,SNAPPY,RLE,0.0482169389724731,0.297221827507019
data_17.csv,SNAPPY,DICTIONARY,0.0385394573211669,0.2680380582809448
data_78.csv,NONE,PLAIN,0.1089269638061523,0.7043285608291626
data_78.csv,NONE,HUFFMAN,1.779924464225769,0.7383884191513062
data_78.csv,NONE,RLE,0.1669066190719604,0.7190757989883423
data_78.csv,NONE,DICTIONARY,0.1156821727752685,0.6984390258789063
data_78.csv,GZIP,PLAIN,0.3129550457000732,0.7180861473083496
data_78.csv,GZIP,HUFFMAN,2.4600037574768066,0.7227120399475098
data_78.csv,GZIP,RLE,0.470560097694397,0.7185815095901489
data_78.csv,GZIP,DICTIONARY,0.3344923257827759,0.7240727186203003
data_78.csv,LZ4,PLAIN,0.080113673210144,0.6906901359558105
data_78.csv,LZ4,HUFFMAN,2.4525781154632567,0.7369698286056519
data_78.csv,LZ4,RLE,0.1564232587814331,0.7318734169006348
data_78.csv,LZ4,DICTIONARY,0.0773753881454467,0.7092667818069458
data_78.csv,SNAPPY,PLAIN,0.0915929079055786,0.6994303226470947
data_78.csv,SNAPPY,HUFFMAN,2.433251214027405,0.7087483167648315
data_78.csv,SNAPPY,RLE,0.1673114061355591,0.7113917112350464
data_78.csv,SNAPPY,DICTIONARY,0.0848862886428833,0.7020820856094361
data_77.csv,NONE,PLAIN,0.1178953647613525,0.6567008018493652
data_77.csv,NONE,HUFFMAN,2.13527991771698,0.6949657917022705
data_77.csv,NONE,RLE,0.1600749492645263,0.6922388076782227
data_77.csv,NONE,DICTIONARY,0.0958379030227661,0.6710322618484497
data_77.csv,GZIP,PLAIN,0.3064277172088623,0.692650318145752
data_77.csv,GZIP,HUFFMAN,2.336175346374512,0.6927284002304077
data_77.csv,GZIP,RLE,0.4625371217727661,0.6763690948486328
data_77.csv,GZIP,DICTIONARY,0.3228357553482056,0.6941516399383545
data_77.csv,LZ4,PLAIN,0.0723763942718505,0.6817062377929688
data_77.csv,LZ4,HUFFMAN,2.182353687286377,0.7713124513626098
data_77.csv,LZ4,RLE,0.1563030004501343,0.6871590852737427
data_77.csv,LZ4,DICTIONARY,0.0700606822967529,0.6654747009277344
data_77.csv,SNAPPY,PLAIN,0.1250843286514282,0.6768864154815674
data_77.csv,SNAPPY,HUFFMAN,2.2791603565216065,0.7050992488861084
data_77.csv,SNAPPY,RLE,0.1517398834228515,0.6883839845657349
data_77.csv,SNAPPY,DICTIONARY,0.0811830520629882,0.6678149223327636
data_106.csv,NONE,PLAIN,0.0833548307418823,0.5769876480102539
data_106.csv,NONE,HUFFMAN,2.008437466621399,0.6043666362762451
data_106.csv,NONE,RLE,0.140501856803894,0.5907699346542359
data_106.csv,NONE,DICTIONARY,0.0944434404373169,0.5735427856445312
data_106.csv,GZIP,PLAIN,0.2908187389373779,0.5937803745269775
data_106.csv,GZIP,HUFFMAN,2.192480516433716,0.61228449344635
data_106.csv,GZIP,RLE,0.4562267065048218,0.6139786005020141
data_106.csv,GZIP,DICTIONARY,0.2806127309799194,0.6066417455673218
data_106.csv,LZ4,PLAIN,0.0830321073532104,0.5912477254867554
data_106.csv,LZ4,HUFFMAN,2.0669281005859377,0.6406399488449097
data_106.csv,LZ4,RLE,0.152895450592041,0.6129319429397583
data_106.csv,LZ4,DICTIONARY,0.0711836814880371,0.57094247341156
data_106.csv,SNAPPY,PLAIN,0.0880279541015625,0.6076427698135376
data_106.csv,SNAPPY,HUFFMAN,2.036980080604553,0.6187308549880981
data_106.csv,SNAPPY,RLE,0.1437738895416259,0.6359489440917969
data_106.csv,SNAPPY,DICTIONARY,0.1051308870315551,0.5748372316360474
data_114.csv,NONE,PLAIN,0.0831033706665039,0.6034893989562988
data_114.csv,NONE,HUFFMAN,2.0854070663452147,0.6305743455886841
data_114.csv,NONE,RLE,0.1620857238769531,0.5841349840164185
data_114.csv,NONE,DICTIONARY,0.097779631614685,0.5732131004333496
data_114.csv,GZIP,PLAIN,0.264234447479248,0.5952942371368408
data_114.csv,GZIP,HUFFMAN,2.099782609939575,0.6146978616714478
data_114.csv,GZIP,RLE,0.4112544775009155,0.6097673177719116
data_114.csv,GZIP,DICTIONARY,0.2624548196792602,0.6042143821716308
data_114.csv,LZ4,PLAIN,0.0806447505950927,0.5780910968780517
data_114.csv,LZ4,HUFFMAN,2.0210179328918456,0.6153313398361206
data_114.csv,LZ4,RLE,0.1363525390625,0.6256431579589844
data_114.csv,LZ4,DICTIONARY,0.0835671186447143,0.5963204860687256
data_114.csv,SNAPPY,PLAIN,0.0865654706954956,0.5733285903930664
data_114.csv,SNAPPY,HUFFMAN,1.960596537590027,0.6107958555221558
data_114.csv,SNAPPY,RLE,0.1377458572387695,0.6053286075592041
data_114.csv,SNAPPY,DICTIONARY,0.0968772649765014,0.5838464736938477
data_21.csv,NONE,PLAIN,0.0369193077087402,0.2610075950622558
data_21.csv,NONE,HUFFMAN,0.1215703964233398,0.2746878385543823
data_21.csv,NONE,RLE,0.0459635257720947,0.2617751598358154
data_21.csv,NONE,DICTIONARY,0.0378588438034057,0.2700186729431152
data_21.csv,GZIP,PLAIN,0.0450881481170654,0.2784016370773315
data_21.csv,GZIP,HUFFMAN,0.1094771862030029,0.2783538103103637
data_21.csv,GZIP,RLE,0.0704248428344726,0.2785189867019653
data_21.csv,GZIP,DICTIONARY,0.047364068031311,0.2618532180786133
data_21.csv,LZ4,PLAIN,0.0356049537658691,0.2683477401733398
data_21.csv,LZ4,HUFFMAN,0.1132163286209106,0.2691428422927856
data_21.csv,LZ4,RLE,0.0408623695373535,0.2708643674850464
data_21.csv,LZ4,DICTIONARY,0.0439161539077758,0.2688740491867065
data_21.csv,SNAPPY,PLAIN,0.0344249963760375,0.2838685750961304
data_21.csv,SNAPPY,HUFFMAN,0.0988710880279541,0.2595491647720337
data_21.csv,SNAPPY,RLE,0.0433790922164917,0.2645349979400634
data_21.csv,SNAPPY,DICTIONARY,0.0421127319335937,0.2687751054763794
